ApplicationRecordDataType,1,DataType
FindApplicationsMethodType,2,Method
FindApplicationsMethodType_InputArguments,3,Variable
FindApplicationsMethodType_OutputArguments,4,Variable
RegisterApplicationMethodType,5,Method
RegisterApplicationMethodType_InputArguments,6,Variable
RegisterApplicationMethodType_OutputArguments,7,Variable
UnregisterApplicationMethodType,8,Method
UnregisterApplicationMethodType_InputArguments,9,Variable
QueryServersMethodType,10,Method
QueryServersMethodType_InputArguments,11,Variable
QueryServersMethodType_OutputArguments,12,Variable
DirectoryType,13,ObjectType
DirectoryType_Applications,14,Object
DirectoryType_FindApplications,15,Method
DirectoryType_FindApplications_InputArguments,16,Variable
DirectoryType_FindApplications_OutputArguments,17,Variable
DirectoryType_RegisterApplication,18,Method
DirectoryType_RegisterApplication_InputArguments,19,Variable
DirectoryType_RegisterApplication_OutputArguments,20,Variable
DirectoryType_UnregisterApplication,21,Method
DirectoryType_UnregisterApplication_InputArguments,22,Variable
DirectoryType_QueryServers,23,Method
DirectoryType_QueryServers_InputArguments,24,Variable
DirectoryType_QueryServers_OutputArguments,25,Variable
ApplicationRegistrationChangedAuditEventType,26,ObjectType
ApplicationRegistrationChangedAuditEventType_EventId,27,Variable
ApplicationRegistrationChangedAuditEventType_EventType,28,Variable
ApplicationRegistrationChangedAuditEventType_SourceNode,29,Variable
ApplicationRegistrationChangedAuditEventType_SourceName,30,Variable
ApplicationRegistrationChangedAuditEventType_Time,31,Variable
ApplicationRegistrationChangedAuditEventType_ReceiveTime,32,Variable
ApplicationRegistrationChangedAuditEventType_LocalTime,33,Variable
ApplicationRegistrationChangedAuditEventType_Message,34,Variable
ApplicationRegistrationChangedAuditEventType_Severity,35,Variable
ApplicationRegistrationChangedAuditEventType_ActionTimeStamp,36,Variable
ApplicationRegistrationChangedAuditEventType_Status,37,Variable
ApplicationRegistrationChangedAuditEventType_ServerId,38,Variable
ApplicationRegistrationChangedAuditEventType_ClientAuditEntryId,39,Variable
ApplicationRegistrationChangedAuditEventType_ClientUserId,40,Variable
ApplicationRegistrationChangedAuditEventType_MethodId,41,Variable
